id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
46LX0sSwIU4GFLcj23ZfMA,Gospel For A New Century,Yves Tumor,20,2020-04-03,0.565,0.726,0,-6.715,1,0.00181,3.06e-06,0.103,0.715,178.078,198627,4
2USTVgd20XRLMAhiYNklN8,Livin' Loose,George Clanton,48,2018-08-17,0.296,0.948,8,-5.417,1,0.00262,4.45e-05,0.619,0.318,109.757,349281,4
6n9AvpTLSNunpIr2Gr2AXa,potage,tricot,44,2018-05-19,0.296,0.577,0,-4.516,0,0.0204,1.02e-06,0.121,0.497,87.028,246915,4
6cMswWRv4lAU3mh5lclgCc,Dreaming,Smallpools,60,2015-03-24,0.612,0.89,10,-2.827,0,0.000478,0.0,0.0672,0.886,118.989,216253,4
6cDPJqKw8PUBw5SigKszrL,Want You In My Room,Carly Rae Jepsen,51,2019-05-17,0.669,0.812,10,-5.865,0,0.00883,0.000513,0.0937,0.328,96.917,166293,4
0uPgVYmWCiWKFHxDk7zzwE,Woof Woof,ARTHUR,14,2018-11-16,0.694,0.666,1,-6.382,0,0.0615,0.0256,0.209,0.793,199.995,83104,4
6MD8j7Z5xHkjxLIZej3t10,DIS-MOI QUELQUE CHOSE AVANT DE DORMIR,Kahimi Karie,42,1995-01-25,0.813,0.495,4,-11.631,1,0.319,0.0109,0.222,0.963,126.686,127400,4
0rFpcfF0YfvFUYsl99Bw9d,Soundtrack 2 My Life,Kid Cudi,69,2009-01-01,0.464,0.754,9,-6.653,0,0.465,1.57e-05,0.37,0.444,86.501,235627,4
2gDXQb8n9zQgFA2TrjMFD8,Big City,Kero Kero Bonito,0,2016-10-21,0.765,0.939,7,-3.743,1,0.0496,0.0172,0.215,0.762,111.013,172027,4
1fbmkoREwP13dkXJI5YGfn,Peroxide,Ecco2k,57,2019-11-27,0.473,0.626,0,-8.861,1,0.361,0.032,0.113,0.276,164.963,214187,4
2USTVgd20XRLMAhiYNklN8,Livin' Loose,George Clanton,48,2018-08-17,0.296,0.948,8,-5.417,1,0.00262,4.45e-05,0.619,0.318,109.757,349281,4
0Fx3fYbcYx3iDNrduNMlde,Surrender My Heart,Carly Rae Jepsen,59,2022-10-21,0.647,0.726,6,-5.753,0,0.085,0.0,0.108,0.175,107.941,168653,4
0vXSiXKmwWvQl6esqefUKC,Pressure Point,Jordana,24,2022-05-20,0.658,0.791,6,-7.484,1,0.187,5.19e-05,0.14,0.314,153.967,206760,4
0OtLnXYlL9nvUDhD5CCVaY,Le Poisson Des Mers Du Sud,Isabelle Antena,53,1987,0.705,0.23,11,-15.204,0,0.89,3.38e-05,0.0897,0.434,141.207,253000,4
5s6gDx3UzA8oXtE8ZoX1vt,Quand Le Jazz Entre En Lice,Isabelle Antena,11,1987,0.716,0.273,6,-11.562,1,0.708,0.0,0.168,0.535,132.997,212000,4
2bQ7sdGCOCoP4OTCdHPKFM,soft spot,piri & tommy,56,2022-10-21,0.612,0.681,7,-7.918,1,0.0231,0.0362,0.163,0.422,84.971,223627,4
4tuIihi8Bv5WNHDLe8pkiy,silver lining,piri & tommy,47,2022-10-21,0.777,0.578,9,-6.119,1,0.204,0.126,0.0731,0.905,139.97,154400,4
5KXvG7j3Uvs9yyORfjxPv8,FlyGod Jr (feat. DJ Drama),DJ Drama,52,2022-10-28,0.762,0.541,7,-7.431,0,0.0198,0.0,0.265,0.43,140.059,202286,4
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,94,2022-12-08,0.644,0.735,8,-5.747,1,0.0521,0.144,0.161,0.418,88.98,153947,4
5ez8Y6HHopl2qNYowoBsKm,the joke is on you,c0ncernn,12,2022-05-23,0.652,0.993,1,1.139,1,0.0762,0.00178,0.768,0.631,153.992,178052,4
5PpV4UFDlOWjzwVuhFDSsx,her head is soooo rolling!! love her,c0ncernn,10,2022-05-23,0.659,0.963,10,0.959,0,0.0191,0.0106,0.924,0.624,152.083,189885,4
2UEH1NjNHGsoEIr3GKLhNR,Chaos Space Marine,"Black Country, New Road",56,2022-02-04,0.355,0.549,9,-8.937,1,0.2,0.00165,0.26,0.439,161.368,216680,4
0y5akbuW5mCnnUe71xATpe,Concorde,"Black Country, New Road",59,2022-02-04,0.565,0.284,9,-11.881,1,0.023,0.098,0.113,0.314,131.309,363773,3
3k2kIiJqUiIP49iUcOLpWT,The Place Where He Inserted the Blade,"Black Country, New Road",59,2022-02-04,0.376,0.451,11,-8.276,1,0.402,4.13e-05,0.128,0.164,123.344,433360,3
2FwDApgXk91kXvqy2oB7dz,Simulation Swarm,Big Thief,66,2022-02-11,0.703,0.578,1,-9.103,1,0.446,0.0024,0.102,0.67,105.204,252734,4
36Oz3VZDO5PvJwL3wxJWaF,After Third Heaven,death's dynamic shroud,25,2022-09-27,0.455,0.617,9,-8.199,1,0.0222,0.0175,0.151,0.21,119.922,313237,4
2Omt414SK8OyD2Lt84LnfN,ricky bobby,c0ncernn,6,2021-05-14,0.807,0.914,10,-4.348,0,0.0169,0.105,0.0928,0.753,120.049,120034,4
5e8twrEguHMuCHLx9jYStJ,parental rift,c0ncernn,4,2021-05-14,0.526,0.951,1,-2.5,1,0.0521,0.216,0.384,0.508,91.412,125938,4
17fuANPTdXiyj4xe4qEP1w,PLANET,Supercar,26,1997,0.315,0.813,2,-5.282,1,0.000107,0.806,0.193,0.264,80.986,321013,4
7k4ymNM1tA2jovCCNZfPYD,Skype Me,Frost Children,21,2021-04-30,0.658,0.695,2,-10.891,1,0.00218,0.00337,0.0388,0.936,154.004,189935,4
4WWgZKsh6SO4TmipuPFUuK,mystery song,webcage,18,2022-08-16,0.668,0.891,3,-6.379,1,0.0133,0.107,0.127,0.342,148.036,277711,4
7KYzARBusZhyZ6jygZDmVr,SHYNESS BOY,Anri,60,1983-12-05,0.765,0.777,1,-5.301,0,0.142,0.000122,0.104,0.87,119.935,196667,3
3FYDqY5BRtx3IVSaiQZSze,悲しみがとまらない I CAN'T STOP THE LONELINESS,Anri,60,1983-12-05,0.684,0.843,9,-4.256,1,0.183,1.67e-05,0.0635,0.885,132.027,263707,4
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,Ice Spice,96,2023-02-03,0.696,0.809,5,-8.254,1,0.252,0.000128,0.248,0.857,132.962,131013,4
3hJzw6QCkopZSh9ptG9Bwz,Gemmy Juice (feat. Sarah Bonito),Sarah Bonito,33,2022-09-28,0.685,0.821,0,-5.371,1,0.0211,0.0,0.335,0.65,125.014,81358,4
0i2RbagsiSkoYlyVyY06mj,FLATLINE,Frost Children,45,2023-01-24,0.853,0.507,7,-7.263,1,0.0135,0.00112,0.1,0.611,128.011,225884,4
1nXiUKuAu4mHte6Gt2HRdJ,hangar,8485,46,2021-04-14,0.463,0.654,9,-7.669,1,0.000352,0.0,0.301,0.371,100.012,165539,4
2v3wrFuzJTGl9e4seco6n4,Be Your USA,Iiris,43,2018-05-25,0.587,0.797,9,-4.225,1,0.159,0.0116,0.334,0.453,179.805,173000,4
44AnNS0mBwYbnVpmLAj049,Worst Comes To Worst,Denzel Curry,56,2022-03-25,0.601,0.816,1,-6.201,1,0.154,5.31e-06,0.408,0.728,79.158,170133,4
5gAYHuWkL18ccsxM6akJXP,Troubles [Feat. T-Pain],T-Pain,59,2022-03-25,0.78,0.751,7,-4.681,0,0.546,3.36e-05,0.176,0.899,180.008,160000,4
61h5rJ790Vov9ks2Vut5mo,For Granted,Yaeji,55,2023-01-17,0.722,0.613,0,-8.394,1,0.119,0.083,0.112,0.398,92.495,161947,4
2nQeWDP8OA9vFqiCfghot2,Welcome To My Island - George Daniel & Charli XCX Remix,George Daniel,59,2023-01-19,0.699,0.702,0,-6.85,1,0.0116,0.00233,0.175,0.524,134.391,202495,4
0XWTLNFUHKMfUuTlWqHkeO,hand crushed by a mallet,Laura Les,0,2019-05-31,0.659,0.473,1,-7.306,0,0.274,0.0,0.28,0.788,84.505,126616,4
1L5vMc5dGU1Si8DRvdYLEh,Black Ferrari,Neggy Gemmy,26,2023-02-01,0.653,0.879,6,-5.646,1,0.0348,0.00088,0.298,0.678,130.045,221567,4
26AmP3ukYC4Zs9lSGlh55I,Take me home,PinkPantheress,66,2022-12-16,0.573,0.66,11,-8.304,0,0.173,0.149,0.111,0.461,172.072,200653,4
3NanY0K4okhIQzL33U5Ad8,Boy's a liar,PinkPantheress,81,2022-11-30,0.656,0.838,5,-8.407,1,0.25,0.00281,0.207,0.74,132.981,131253,4
5HfipWyCtt7I2lR4d9oDhO,DIRT (feat. JPEGMAFIA),JPEGMAFIA,48,2022-10-28,0.688,0.907,1,-5.703,1,0.00313,0.273,0.389,0.529,134.979,238325,4
4Ptc1yOHG82iHdQYNlGeZD,Major League,Semiratruth,10,2022-04-07,0.353,0.727,7,-10.556,1,0.00189,0.0,0.367,0.381,162.107,103833,4
48ElaQLYuOaybqagIlPxpU,Hollywood Baby,100 gecs,60,2023-02-16,0.331,0.935,10,0.719,1,0.0518,0.0,0.298,0.565,77.461,187944,4
2Omt414SK8OyD2Lt84LnfN,ricky bobby,c0ncernn,6,2021-05-14,0.807,0.914,10,-4.348,0,0.0169,0.105,0.0928,0.753,120.049,120034,4
1fBwINAfg2z1LmSunI9khj,BL!NK,Frost Children,33,2021-04-30,0.652,0.778,1,-9.235,1,0.0587,0.366,0.256,0.561,174.013,254483,4
4vwHBxN5OGtUqqUWvWClGd,757,100 gecs,66,2023-03-17,0.411,0.939,5,-1.668,0,0.00261,0.0,0.148,0.593,99.75,127468,4
0qMZXgcLfkl5RI3q50KHMH,Dumbest Girl Alive,100 gecs,69,2023-03-17,0.586,0.848,0,-3.096,1,0.0158,0.0,0.144,0.473,150.003,137610,4
0oigSejhoNen2EdNAIFcm5,Hollywood Baby,100 gecs,68,2023-03-17,0.354,0.931,10,0.706,1,0.0586,0.0,0.298,0.564,77.135,187944,4
6o43Gi1cX7Nyi6koSkwIBc,Navy Light,Labyrinth Ear,58,2010-03-08,0.747,0.696,11,-9.508,0,0.00119,0.5,0.0964,0.891,130.324,187507,4
6WggMrFlBurKs4sTGSV4RG,Love You Like Before,18 Carat Affair,38,2019-02-14,0.719,0.495,0,-12.557,1,0.353,0.905,0.122,0.353,116.02,168000,4
0Mh338aRYhctZbbWciT3Le,Enough,Tanukichan,40,2016-08-19,0.451,0.916,2,-8.698,1,0.0164,0.926,0.502,0.958,161.983,174594,4
3X0r6QZjpgWyMbyCBCvBX0,headstrong gunner,aldn,55,2023-03-10,0.722,0.726,1,-6.896,1,0.0192,0.119,0.255,0.51,128.665,115651,4
4IUrCBHBgDT639cEqmKBRA,Tomorrow,Tanukichan,38,2016-08-19,0.18,0.817,9,-6.038,1,0.278,0.917,0.317,0.443,81.41,156395,4
4OlYQ0t2itAUL0KQtCFKyG,不安なの,ACO,11,1996,0.664,0.695,10,-8.71,0,0.206,0.00126,0.193,0.794,100.026,297413,4
3XdXixlx3MoVzfL7pu9hx6,Time,Arca,48,2020-06-26,0.548,0.322,3,-13.198,0,0.8,0.301,0.0867,0.374,105.947,165789,4
7C4mcNPyNBpEjXdRxsmfk4,Helena (Western Ballad),Texas Shade Factory,0,2022-04-15,0.606,0.36,2,-7.888,0,0.122,0.0211,0.247,0.171,97.999,163776,4
5ukDQmAo5lNIJxJVlalugQ,silly,quinn,34,2021-09-17,0.493,0.579,10,-9.106,0,0.0969,0.774,0.452,0.23,159.258,158533,4
3ZkMwCD1Xm7rsVJhmssVem,Maybe Thanks,Wise Disguise,23,2021-03-22,0.355,0.658,2,-7.675,1,0.00329,0.0343,0.16,0.469,156.475,238597,4
6Ucrht7JfguIXoa4hF9Leo,Secrecy Is Incredibly Important To The Both of Them,Yves Tumor,13,2021-07-15,0.369,0.923,0,-6.591,1,4.1e-06,0.878,0.393,0.64,168.003,232947,4
2G2k2ZFsQkIEkAWDTvqHXM,Selfish,Cleo Sol,2,2019-03-01,0.748,0.641,6,-6.485,0,0.478,0.00246,0.114,0.829,100.063,226097,4
1qCRFaIdBqDpp3fO0ubnJf,Battery,Girlo,2,2022-05-20,0.0914,0.893,9,-6.355,1,1.28e-05,0.711,0.344,0.566,196.239,211559,4
5pY3EiMXG8nJPAVpsBw44B,Fishing For Fishies,King Gizzard & The Lizard Wizard,41,2019-04-26,0.537,0.786,7,-6.653,1,0.13,0.385,0.296,0.736,109.388,301440,4
0gfJD5Uhx82OhbgVmUMPmH,City Hell,Jockstrap,6,2020-06-19,0.273,0.399,3,-7.575,1,0.00605,0.0214,0.163,0.0661,128.959,326933,4
07Ujc2aOnbVIKkiRtQlIYw,Jack-Ten,Kumo 99,25,2022-05-02,0.82,0.874,11,-7.201,0,0.00431,0.0882,0.0704,0.414,135.978,183529,4
4B4Sekpstoom4VdqDLatY1,Seeing Stars (feat. Frost Children),Frost Children,37,2023-03-17,0.559,0.951,10,-4.94,1,0.00152,0.000694,0.0762,0.541,119.678,212557,4
47NRsfMF9inUoBiyKSbIIg,UUU,Kumo 99,38,2022-05-02,0.767,0.805,11,-7.062,0,0.000826,0.413,0.146,0.631,138.013,133913,4
3LaMKm2edVajqgIaRrAGLm,Maru Mary Chain,Kumo 99,21,2022-05-02,0.883,0.58,8,-7.35,1,0.572,0.124,0.101,0.447,137.999,142609,4
7qoBL2U7VB9yaggqXJqZzg,Time Today,Kero Kero Bonito,46,2018-10-01,0.506,0.677,3,-5.73,1,0.229,0.000183,0.0897,0.327,175.65,131595,4
5pSCNRGLvjjU9tMOh7mvq1,101 FM,Little Simz,55,2019-03-01,0.79,0.544,6,-9.515,1,0.397,0.000372,0.109,0.969,142.022,191392,4
6Bw0jy3ITayT8mdAYKmQCc,EXO,Magdalena Bay,52,2023-04-13,0.626,0.831,11,-7.59,1,0.0239,0.378,0.174,0.358,126.967,126733,4
3iVVphDZI6JJGvOpV6cjw6,2 Wheel Drive,Magdalena Bay,52,2023-04-13,0.507,0.751,0,-9.43,1,0.000984,0.724,0.127,0.745,76.509,144354,4
2hGchv7KYaINz9Z1qzufNm,Top Dog,Magdalena Bay,62,2023-04-13,0.733,0.721,7,-9.131,1,0.0135,0.00103,0.125,0.602,144.975,137187,4
54rNIPcl3M51J42P1C7NNX,I Been Young,George Clanton,53,2023-04-07,0.569,0.792,11,-8.231,0,3.73e-05,0.857,0.465,0.185,95.003,299687,4
2PNRSiSxpNwPvWL3RBw5sU,GROUNDBREAKER,Warpstr,32,2023-02-21,0.484,0.539,1,-2.679,1,0.0554,0.766,0.142,0.3,131.036,206932,4
2iDIFn3hIbiwfsLtCggubr,shut down entirely,meat computer,56,2022-12-22,0.581,0.672,9,-12.425,1,0.506,0.524,0.129,0.479,147.04,93065,4
175ndarc5RD9aBMUl9jt2W,You Weren't There Anymore,Neggy Gemmy,39,2018-01-05,0.591,0.81,0,-7.641,1,0.113,0.46,0.0912,0.545,119.969,296000,4
3LOF9w7r0yos4DqBvizeLa,prism,monty.pk,59,2022-02-02,0.664,0.854,1,-2.723,1,0.0218,3.67e-05,0.117,0.871,182.107,152967,4
5r7OKhOQl2vM8SZnCXSQk1,Free The Frail,Helena Deland,54,2019-09-13,0.553,0.509,1,-7.955,1,0.515,0.0,0.154,0.264,153.674,210570,4
1OKkG3vxEuBBwLw1gCqdNW,Dsco,Sweet Trip,54,2003-06-10,0.565,0.839,4,-5.161,0,0.000335,0.113,0.329,0.855,134.98,191133,4
0WrnjDuqNqCZo8TYGFygMW,Only Acting - Radio Edit,Kero Kero Bonito,39,2018-02-12,0.71,0.716,0,-4.553,1,0.0971,0.0,0.199,0.716,123.976,211258,4
5pUudDDuJgIpgKIGk2zmxv,Baby I'm Bleeding,JPEGMAFIA,56,2018-01-19,0.574,0.859,1,-2.401,1,0.195,0.0,0.416,0.828,171.392,152246,4
2BGgMWvVwsRmHiUiSFhUih,Battle Lines,Kero Kero Bonito,33,2019,0.528,0.897,2,-5.425,1,0.0337,0.462,0.0917,0.725,108.993,258930,4
6n9AvpTLSNunpIr2Gr2AXa,potage,tricot,44,2018-05-19,0.296,0.577,0,-4.516,0,0.0204,1.02e-06,0.121,0.497,87.028,246915,4
21EYf47afxxhjiNCabOetI,The One True Path,Kero Kero Bonito,36,2018-02-20,0.782,0.946,2,-4.302,1,0.474,0.0294,0.219,0.141,110.998,175438,4
4KfZSdlJ2YYZA4Q1p9WzUK,Time,Ecco2k,51,2019-11-27,0.688,0.816,10,-5.722,0,0.0161,0.415,0.21,0.767,80.985,121541,4
4qYvkWQqCcIWEBWekegE4y,Gospel For A New Century,Yves Tumor,57,2020-04-03,0.567,0.726,0,-6.715,1,0.00181,3.06e-06,0.103,0.715,178.09,198627,4
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Dwele,86,2007-09-11,0.639,0.628,6,-7.578,0,0.0381,0.0,0.386,0.43,90.482,237507,4
4ZPdLEztrlZqbJkgHNw54L,Good Life,T-Pain,76,2007-09-11,0.439,0.808,1,-6.881,1,0.00305,0.0,0.439,0.487,82.962,207000,4
